trx_code,trx_id,rek_code,rek,creationdate,type,amount,balance
20368,217911440,6583,15414,2023-10-15 15:33:37+07:00,5,-500000.0,553998.15
124497,229535010,19034,7354,2023-11-24 07:17:43+07:00,1,4966.0,45749.14
467251,229533610,19108,11284,2023-11-24 07:14:37+07:00,1,10570.0,1029934.38
275827,229533956,4090,11745,2023-11-24 07:15:21+07:00,1,2903.0,50525.31
275828,229534017,2623,6240,2023-11-24 07:15:29+07:00,1,10010.0,1271812.41
191285,229591692,3821,15923,2023-11-24 15:08:36+07:00,5,-2800000.0,6400764.42
100181,229647311,15927,11920,2023-11-24 22:09:19+07:00,5,-44000.0,244993.14
131359,229533373,6583,15414,2023-11-24 07:13:59+07:00,1,8142.0,109880.28
615273,217918645,2979,8562,2023-10-15 16:54:19+07:00,5,-200000.0,1750795.91
40017,217035710,18084,6376,2023-10-06 12:25:16+07:00,5,-50000.0,5300599.39
40012,217011655,4090,11745,2023-10-06 07:02:31+07:00,1,2903.0,139662.81
589811,217011386,1688,7977,2023-10-06 07:02:02+07:00,1,20218.0,449841.59
17304,217011459,19034,7354,2023-10-06 07:02:11+07:00,1,4966.0,51266.65
88694,217064272,7868,825,2023-10-06 17:23:53+07:00,1,1800044.0,6660772.35
17305,217011465,2297,7638,2023-10-06 07:02:11+07:00,1,4966.0,51360.07
113853,217011205,2623,6240,2023-10-06 07:01:38+07:00,1,10010.0,778033.23
17302,217011178,3533,6228,2023-10-06 07:01:31+07:00,1,39094.0,5872180.31
642434,217011768,19108,11284,2023-10-06 07:02:40+07:00,1,10570.0,509699.32
14934,217011210,6583,15414,2023-10-06 07:01:39+07:00,1,8142.0,980720.15
90121,217051182,893,15169,2023-10-06 15:17:07+07:00,1,3570000.0,15792098.24
178765,217011369,1035,6672,2023-10-06 07:02:01+07:00,1,10779.0,1040441.7
178767,217017324,893,15169,2023-10-06 08:40:07+07:00,5,-236000.0,12222098.24
641562,217011358,9718,10957,2023-10-06 07:02:00+07:00,1,17858.0,177888.51
40013,217011727,11213,1734,2023-10-06 07:02:37+07:00,1,40323.0,526130.82
628413,217011773,515,541,2023-10-06 07:02:41+07:00,1,20497.0,365947.96
634544,217039907,2524,9210,2023-10-06 13:13:52+07:00,5,-30000.0,6314884.94
275809,229393004,13507,9175,2023-11-23 07:08:59+07:00,1,2387.0,25805.0
358638,217880738,19108,11284,2023-10-15 07:03:06+07:00,1,10570.0,604829.32
614473,217880673,4090,11745,2023-10-15 07:02:59+07:00,1,2903.0,165789.81
631598,217880410,3533,6228,2023-10-15 07:02:25+07:00,1,39094.0,6224026.31
631027,217880433,2623,6240,2023-10-15 07:02:30+07:00,1,10010.0,868123.23
631599,217880435,6583,15414,2023-10-15 07:02:30+07:00,1,8142.0,1053998.15
402095,217934095,7868,825,2023-10-15 19:48:26+07:00,5,-70000.0,12430772.35
20359,217880528,1035,6672,2023-10-15 07:02:42+07:00,1,10779.0,453946.7
631046,217933961,7868,825,2023-10-15 19:47:14+07:00,5,-130000.0,12500772.35
589737,216541131,11213,1734,2023-10-02 07:03:02+07:00,1,40323.0,364838.82
589748,216586281,893,15169,2023-10-02 14:51:10+07:00,1,850000.0,12458098.24
113763,216540955,2297,7638,2023-10-02 07:02:44+07:00,1,4966.0,31496.07
628383,216812532,3799,7665,2023-10-04 11:04:55+07:00,5,-100000.0,962309.5
17208,216541163,19108,11284,2023-10-02 07:03:05+07:00,1,10570.0,467419.32
634461,216541165,515,541,2023-10-02 07:03:05+07:00,1,20497.0,283959.96
90005,216541086,4090,11745,2023-10-02 07:02:58+07:00,1,2903.0,128050.81
642352,216540882,9718,10957,2023-10-02 07:02:37+07:00,1,17858.0,106456.51
641483,216569445,2524,9210,2023-10-02 12:20:29+07:00,5,-508000.0,6452884.94
641492,216601919,2346,9437,2023-10-02 16:39:50+07:00,5,-500000.0,1504870.3
236742,227874454,7868,825,2023-11-10 02:49:34+07:00,5,-150000.0,13118522.57
4497,293495357,19084,15442,2024-04-30 20:58:05+07:00,5,-45000.0,47423130.44
324654,293488713,18084,6376,2024-04-30 20:32:06+07:00,5,-150000.0,3700010.57
374781,293700052,2604,13082,2024-05-01 00:27:49+07:00,7,-24.51,27684.0
376355,293719690,2524,9210,2024-05-01 00:30:52+07:00,4,,12486836.53
287062,291196050,6583,15414,2024-04-30 07:34:28+07:00,1,8142.0,2903838.07
306633,291191712,3533,6228,2024-04-30 07:11:44+07:00,1,39094.0,13622096.77
603127,293437088,2346,9437,2024-04-30 17:37:45+07:00,5,-1450000.0,2473.97
306638,291195745,13507,9175,2024-04-30 07:33:55+07:00,1,26916.0,165477.26
348765,293526550,20365,11071,2024-04-30 23:30:24+07:00,1,9440000.0,10020131.24
321787,291190417,4090,11745,2024-04-30 07:09:29+07:00,1,7117.0,217594.96
4488,293445728,15927,11920,2024-04-30 18:05:10+07:00,5,-49000.0,2760638.84
431427,291191884,6719,2109,2024-04-30 07:12:01+07:00,1,16853.0,2647405.06
90799,291191290,515,541,2024-04-30 07:10:56+07:00,1,20550.0,3433070.02
321854,293526375,20365,11071,2024-04-30 23:29:21+07:00,5,-9000000.0,580131.24
462364,291191293,1035,6672,2024-04-30 07:10:57+07:00,1,10779.0,214259.58
90905,293428946,10641,8538,2024-04-30 17:12:41+07:00,5,-50000.0,1358391.69
93539,291190447,19108,11284,2024-04-30 07:09:32+07:00,1,20169.0,1169379.99
603069,291190549,9718,10957,2024-04-30 07:09:43+07:00,1,17858.0,609263.43
4455,291189050,15382,2864,2024-04-30 07:06:50+07:00,1,51000.0,15051377.39
228678,291195691,2297,7638,2024-04-30 07:33:49+07:00,1,4966.0,45878.56
90914,293487810,20365,11071,2024-04-30 20:28:38+07:00,5,-100000.0,9580131.24
223609,291190383,19034,7354,2024-04-30 07:09:25+07:00,1,4966.0,40892.38
518364,291190370,12429,10694,2024-04-30 07:09:24+07:00,1,22444.0,3523091.36
113799,216774925,2524,9210,2023-10-03 21:56:48+07:00,5,-50000.0,6402884.94
627720,216652731,18084,6376,2023-10-03 01:03:11+07:00,5,-12000.0,5400599.39
631540,217590751,2346,9437,2023-10-11 21:08:28+07:00,5,-50000.0,1150870.3
39935,216664242,11465,7639,2023-10-03 07:48:16+07:00,5,-40000.0,9775949.05
178693,216661434,515,541,2023-10-03 07:02:44+07:00,1,20497.0,304456.96
14859,216661086,6583,15414,2023-10-03 07:02:04+07:00,1,8142.0,956294.15
113784,216661250,2297,7638,2023-10-03 07:02:24+07:00,1,4966.0,36462.07
628344,216661201,1035,6672,2023-10-03 07:02:19+07:00,1,10779.0,1008104.7
39934,216661406,11213,1734,2023-10-03 07:02:41+07:00,1,40323.0,405161.82
176596,216758809,3821,15923,2023-10-03 19:36:59+07:00,1,3500000.0,11053991.27
88613,216683337,5614,1207,2023-10-03 11:49:58+07:00,5,-3000000.0,17943052.76
88612,216661367,4090,11745,2023-10-03 07:02:38+07:00,1,2903.0,130953.81
642390,216775016,2524,9210,2023-10-03 21:57:45+07:00,5,-58000.0,6344884.94
628358,216715777,2604,13082,2023-10-03 16:47:28+07:00,5,-100000.0,2411649.55
628357,216711484,7868,825,2023-10-03 16:13:40+07:00,1,3900000.0,4860728.35
14858,216661059,3533,6228,2023-10-03 07:01:59+07:00,1,39094.0,5754898.31
642377,216661165,9718,10957,2023-10-03 07:02:16+07:00,1,17858.0,124314.51
37376,216661092,2623,6240,2023-10-03 07:02:05+07:00,1,10010.0,748003.23
37375,216660955,1688,7977,2023-10-03 07:01:37+07:00,1,20218.0,389187.59
627723,216661254,19034,7354,2023-10-03 07:02:24+07:00,1,4966.0,36368.65
628350,216681485,2604,13082,2023-10-03 11:29:09+07:00,5,-16000.0,2511649.55
113785,216661431,19108,11284,2023-10-03 07:02:44+07:00,1,10570.0,477989.32
14871,216764674,10641,8538,2023-10-03 20:21:28+07:00,1,200000.0,202373.42
439091,237536322,2524,9210,2023-12-01 17:35:33+07:00,5,-50000.0,8205562.31
376222,293717949,3799,7665,2024-05-01 00:30:35+07:00,7,-1103.87,1069097.27
435951,228882373,6583,15414,2023-11-20 07:09:09+07:00,1,8142.0,475454.28
436036,228883207,19034,7354,2023-11-20 07:10:56+07:00,1,4966.0,25885.14
227303,228882723,13507,9175,2023-11-20 07:09:53+07:00,1,2387.0,18644.0
426805,298003754,2979,8562,2024-05-01 21:52:58+07:00,5,-50000.0,1739207.44
32215,228882666,1035,6672,2023-11-20 07:09:46+07:00,1,10779.0,125403.88
435964,228919297,2524,9210,2023-11-20 14:48:57+07:00,5,-304000.0,4509961.49
273309,228919388,2524,9210,2023-11-20 14:49:50+07:00,5,-5000.0,4504961.49
191190,228882917,15382,2864,2023-11-20 07:10:16+07:00,1,44165.0,1060018.7
436034,228881847,6719,2109,2023-11-20 07:08:01+07:00,1,16853.0,50559.0
279962,228882053,4090,11745,2023-11-20 07:08:28+07:00,1,2903.0,38913.31
191203,228967212,2524,9210,2023-11-20 23:32:51+07:00,5,-13355.0,4291606.49
285641,228884603,1922,2526,2023-11-20 07:35:12+07:00,5,-1200000.0,328411.68
100069,228886196,2604,13082,2023-11-20 08:00:33+07:00,1,72600.0,3369575.28
100068,228882558,2297,7638,2023-11-20 07:09:33+07:00,1,4966.0,25993.31
285642,228888951,5614,1207,2023-11-20 08:45:06+07:00,5,-550000.0,20825909.82
22738,228949540,15927,11920,2023-11-20 19:36:29+07:00,5,-24500.0,72993.14
32230,228924521,1688,7977,2023-11-20 15:40:46+07:00,1,1400000.0,2150131.83
191188,228882262,515,541,2023-11-20 07:08:55+07:00,1,40066.0,4520858.42
191192,228883166,19108,11284,2023-11-20 07:10:50+07:00,1,10570.0,987654.38
435952,228882766,3533,6228,2023-11-20 07:09:59+07:00,1,39094.0,7654869.73
227304,228883143,2623,6240,2023-11-20 07:10:47+07:00,1,10010.0,1231772.41
435950,228881985,11213,1734,2023-11-20 07:08:16+07:00,1,40323.0,527907.8
297480,228952904,2604,13082,2023-11-20 20:08:39+07:00,5,-30000.0,3339575.28
124366,228701705,6719,2109,2023-11-18 07:07:52+07:00,4,,16853.0
273253,228715757,893,15169,2023-11-18 10:43:10+07:00,5,-1341000.0,6163282.3
273251,228702721,515,541,2023-11-18 07:10:01+07:00,1,40066.0,4440726.42
435903,228701696,6719,2109,2023-11-18 07:07:51+07:00,1,16853.0,16853.0
21337,228702286,9718,10957,2023-11-18 07:09:08+07:00,1,17858.0,110271.9
191148,228702800,15382,2864,2023-11-18 07:10:11+07:00,1,44165.0,971688.7
191149,228702994,1035,6672,2023-11-18 07:10:37+07:00,1,10779.0,103845.88
21338,228702347,3533,6228,2023-11-18 07:09:17+07:00,1,39094.0,7576681.73
21341,228703039,13507,9175,2023-11-18 07:10:44+07:00,1,2387.0,223870.0
32171,228702362,4090,11745,2023-11-18 07:09:19+07:00,1,2903.0,33107.31
273250,228701993,11213,1734,2023-11-18 07:08:28+07:00,1,40323.0,447261.8
191146,228701964,19108,11284,2023-11-18 07:08:24+07:00,1,10570.0,966514.38
100020,228702134,2623,6240,2023-11-18 07:08:47+07:00,1,10010.0,1211752.41
297432,228702151,6583,15414,2023-11-18 07:08:48+07:00,1,8142.0,459170.28
273256,228721623,2524,9210,2023-11-18 12:04:31+07:00,5,-270000.0,4813961.49
435999,228721298,3799,7665,2023-11-18 12:00:13+07:00,5,-100000.0,1196144.24
436009,228774565,2346,9437,2023-11-18 21:13:08+07:00,5,-100000.0,900174.85
100027,228718083,1688,7977,2023-11-18 11:17:00+07:00,5,-100000.0,900131.83
641554,216994866,2346,9437,2023-10-05 22:03:11+07:00,5,-300000.0,1204870.3
17296,216981811,5614,1207,2023-10-05 19:51:00+07:00,1,200000.0,17943052.76
106411,291106956,15927,11920,2024-04-29 19:53:59+07:00,5,-12000.0,2809638.84
404204,291108386,2524,9210,2024-04-29 19:59:12+07:00,5,-50000.0,12486836.53
462336,291007361,5614,1207,2024-04-29 14:12:25+07:00,5,-400000.0,17786292.33
90781,291102152,19084,15442,2024-04-29 19:36:37+07:00,5,-100000.0,47468130.44
426696,291105850,2524,9210,2024-04-29 19:50:07+07:00,5,-50000.0,12536836.53
93522,291072600,15927,11920,2024-04-29 17:55:42+07:00,5,-50000.0,2831638.84
353515,291151420,10641,8538,2024-04-29 23:46:12+07:00,5,-52000.0,1408391.69
106414,291129167,1688,7977,2024-04-29 21:22:36+07:00,5,-1605000.0,12937.77
431387,290955986,18084,6376,2024-04-29 10:30:05+07:00,5,-50000.0,3900010.57
518349,291058181,15927,11920,2024-04-29 17:05:39+07:00,5,-502000.0,2881638.84
106415,291134952,18084,6376,2024-04-29 21:56:14+07:00,5,-50000.0,3850010.57
348650,291150094,10641,8538,2024-04-29 23:37:38+07:00,5,-50000.0,1460391.69
495718,291106267,15927,11920,2024-04-29 19:51:39+07:00,5,-10000.0,2821638.84
348647,291092183,10641,8538,2024-04-29 19:02:07+07:00,5,-200000.0,1510391.69
462337,291007967,19084,15442,2024-04-29 14:14:40+07:00,5,-50000.0,47568130.44
223566,290920222,4090,11745,2024-04-29 07:33:10+07:00,1,7117.0,210477.96
603022,290921501,6719,2109,2024-04-29 07:35:16+07:00,1,16853.0,2630552.06
207183,290920181,1035,6672,2024-04-29 07:33:06+07:00,1,10779.0,203480.58
495688,290915574,12429,10694,2024-04-29 07:10:23+07:00,1,22444.0,3500647.36
20936,226734025,15382,2864,2023-11-01 07:13:25+07:00,1,44165.0,220883.7
20283,217510409,2346,9437,2023-10-11 08:28:44+07:00,5,-200000.0,950870.3
630967,217584454,2346,9437,2023-10-11 20:08:07+07:00,5,-150000.0,1200870.3
209272,290922538,13507,9175,2024-04-29 07:37:03+07:00,1,26916.0,138561.26
431381,290922000,2297,7638,2024-04-29 07:36:10+07:00,1,4966.0,40912.56
404174,290920399,19108,11284,2024-04-29 07:33:29+07:00,1,20169.0,1149210.99
462320,290920939,3533,6228,2024-04-29 07:34:22+07:00,1,39094.0,13583002.77
93477,290897276,10641,8538,2024-04-29 03:37:52+07:00,1,550000.0,1710391.69
207182,290920171,515,541,2024-04-29 07:33:05+07:00,1,20550.0,3412520.02
223573,290922231,6583,15414,2024-04-29 07:36:35+07:00,1,8142.0,2895696.07
431378,290921359,11213,1734,2024-04-29 07:35:03+07:00,1,44113.0,225465.62
228636,290916373,19034,7354,2024-04-29 07:11:26+07:00,1,4966.0,35926.38
426669,290920310,15382,2864,2024-04-29 07:33:18+07:00,1,51000.0,15000377.39
431372,290916367,2623,6240,2024-04-29 07:11:25+07:00,1,10010.0,1108029.61
324525,290921544,9718,10957,2024-04-29 07:35:21+07:00,1,17858.0,591405.43
377126,293728192,7868,825,2024-05-01 00:32:12+07:00,4,,1000.34
376994,293726706,15927,11920,2024-05-01 00:31:58+07:00,4,,2760638.84
495790,296974578,19084,15442,2024-05-01 02:02:09+07:00,5,-200000.0,47380862.83
373954,293690601,893,15169,2024-05-01 00:26:20+07:00,7,-4509.49,1018534.85
373792,293688503,11465,7639,2024-05-01 00:26:01+07:00,7,-17414.99,19968160.1
366763,293597575,515,541,2024-05-01 00:11:54+07:00,7,-2776.67,3444176.68
265457,267764151,19084,15442,2024-03-01 00:28:23+07:00,7,-32417.89,40351334.86
401992,217398373,18084,6376,2023-10-10 14:08:54+07:00,5,-100000.0,4900599.39
300979,217377624,5614,1207,2023-10-10 10:05:52+07:00,1,500000.0,20943052.76
626481,250421134,11465,7639,2024-01-12 16:00:29+07:00,5,-24000.0,12453000.4
104052,250366090,11213,1734,2024-01-12 07:14:19+07:00,1,40323.0,489669.34
105841,250413999,11213,1734,2024-01-12 15:07:25+07:00,5,-488000.0,1669.34
430632,250368680,15927,11920,2024-01-12 07:32:56+07:00,5,-79000.0,1000916.71
554947,344580288,14602,13945,2024-08-28 15:09:42+07:00,1,1300000.0,5198434.74
630973,217610252,6583,15414,2023-10-12 07:01:55+07:00,1,8142.0,1029572.15
402026,217621699,893,15169,2023-10-12 10:13:10+07:00,5,-90000.0,11110098.24
614415,217610561,11213,1734,2023-10-12 07:02:29+07:00,1,40323.0,768068.82
624038,217616111,7868,825,2023-10-12 08:41:07+07:00,5,-450000.0,9010772.35
117637,217610517,4090,11745,2023-10-12 07:02:25+07:00,1,2903.0,157080.81
20299,217610249,2623,6240,2023-10-12 07:01:55+07:00,1,10010.0,838093.23
20350,217835163,2346,9437,2023-10-14 16:08:43+07:00,5,-150000.0,1000870.3
612213,217813649,893,15169,2023-10-14 11:32:14+07:00,5,-1000000.0,10103098.24
415016,358513596,893,15169,2024-09-27 06:47:04+07:00,1,1500000.0,5114236.27
134816,358343784,14301,2673,2024-09-27 00:43:00+07:00,5,-200000.0,2800000.83
355553,358546628,14301,2673,2024-09-27 07:28:52+07:00,5,-300000.0,2500000.83
137357,359053777,14301,2673,2024-09-27 19:46:29+07:00,5,-500000.0,500000.83
20321,217707752,19108,11284,2023-10-13 07:02:44+07:00,1,10570.0,583689.32
612200,217742944,7868,825,2023-10-13 14:40:44+07:00,5,-5000000.0,360772.35
402043,217707453,2623,6240,2023-10-13 07:02:07+07:00,1,10010.0,848103.23
631564,217707456,6583,15414,2023-10-13 07:02:07+07:00,1,8142.0,1037714.15
312782,358864557,2524,9210,2024-09-27 15:06:19+07:00,5,-17000.0,17732290.22
355604,359129268,14301,2673,2024-09-27 22:08:41+07:00,1,3000000.0,3500000.83
434897,359005096,3799,7665,2024-09-27 18:32:11+07:00,5,-150000.0,876702.57
303719,358813881,19084,15442,2024-09-27 13:48:31+07:00,5,-700000.0,61680331.85
402044,217707553,1688,7977,2023-10-13 07:02:21+07:00,1,20218.0,591367.59
97672,217707730,11213,1734,2023-10-13 07:02:42+07:00,1,40323.0,808391.82
323740,222379859,18084,6376,2023-10-31 10:32:50+07:00,4,,7150599.39
323669,220822876,3821,15923,2023-10-31 08:59:36+07:00,4,,8795091.27
631666,218245286,3799,7665,2023-10-18 23:16:09+07:00,1,62143.0,104452.5
96564,218167661,1688,7977,2023-10-18 07:06:47+07:00,1,20218.0,692457.59
20424,218227166,3821,15923,2023-10-18 19:16:27+07:00,5,-3000000.0,7750091.27
614541,218183364,893,15169,2023-10-18 11:23:32+07:00,5,-191000.0,8000098.24
614537,218168088,4090,11745,2023-10-18 07:07:46+07:00,1,2903.0,171595.81
117746,218167745,515,541,2023-10-18 07:07:05+07:00,1,20497.0,611911.96
615319,218167727,19108,11284,2023-10-18 07:06:59+07:00,1,10570.0,636539.32
183148,218003088,2524,9210,2023-10-16 17:42:32+07:00,5,-10000.0,5819884.94
97736,218028410,2524,9210,2023-10-16 23:19:54+07:00,5,-20000.0,5769884.94
631654,218172781,7868,825,2023-10-18 08:31:23+07:00,5,-5000000.0,6700772.35
183174,218173861,7868,825,2023-10-18 08:50:52+07:00,5,-5000000.0,1700772.35
301140,218234018,2604,13082,2023-10-18 20:24:27+07:00,5,-10500.0,2391269.55
183172,218167636,6583,15414,2023-10-18 07:06:42+07:00,1,8142.0,578424.15
631097,218167996,9718,10957,2023-10-18 07:07:33+07:00,1,17858.0,231462.51
614535,218167653,1035,6672,2023-10-18 07:06:46+07:00,1,10779.0,475504.7
358700,218179293,2604,13082,2023-10-18 10:17:38+07:00,5,-335.0,2401769.55
614538,218168332,2623,6240,2023-10-18 07:08:18+07:00,1,10010.0,898153.23
614555,218244663,2346,9437,2023-10-18 23:01:48+07:00,5,-50000.0,800870.3
301135,218214807,5614,1207,2023-10-18 17:11:00+07:00,5,-900000.0,20043052.76
96565,218168200,3533,6228,2023-10-18 07:08:00+07:00,1,39094.0,6341308.31
117886,219135466,2979,8562,2023-10-26 19:20:02+07:00,5,-100000.0,1800795.91
190577,219066241,18084,6376,2023-10-26 05:40:04+07:00,5,-100000.0,4600599.39
393622,306806860,11465,7639,2024-06-01 00:28:11+07:00,2,92131.75,21876573.85
300277,237576083,3799,7665,2023-12-01 20:56:09+07:00,5,-200000.0,811563.66
402102,217957144,515,541,2023-10-16 07:02:44+07:00,1,20497.0,570917.96
612244,217956971,1688,7977,2023-10-16 07:02:22+07:00,1,20218.0,652021.59
97729,217976347,11213,1734,2023-10-16 12:29:41+07:00,5,-900000.0,29360.82
624110,217956938,9718,10957,2023-10-16 07:02:17+07:00,1,17858.0,195746.51
612252,218003648,11465,7639,2023-10-16 17:48:19+07:00,5,-7000.0,12140449.05
402100,217956884,6583,15414,2023-10-16 07:02:07+07:00,1,8142.0,562140.15
183147,217989355,2524,9210,2023-10-16 15:18:14+07:00,5,-160000.0,5884884.94
614495,218002631,2524,9210,2023-10-16 17:37:53+07:00,5,-55000.0,5829884.94
96526,217956882,2623,6240,2023-10-16 07:02:07+07:00,1,10010.0,878133.23
96570,218208232,3821,15923,2023-10-18 16:05:12+07:00,5,-200000.0,10750091.27
631628,218008757,18084,6376,2023-10-16 18:42:35+07:00,5,-100000.0,4800599.39
612255,218008319,2604,13082,2023-10-16 18:38:01+07:00,5,-100000.0,2052104.55
96537,218027681,2524,9210,2023-10-16 23:02:14+07:00,5,-30000.0,5789884.94
358661,217993065,893,15169,2023-10-16 15:58:21+07:00,5,-50000.0,8191098.24
631620,217966387,893,15169,2023-10-16 10:07:34+07:00,5,-1500000.0,8241098.24
615283,217957124,11213,1734,2023-10-16 07:02:42+07:00,1,40323.0,929360.82
20376,217957140,19108,11284,2023-10-16 07:02:43+07:00,1,10570.0,615399.32
612243,217956861,3533,6228,2023-10-16 07:02:02+07:00,1,39094.0,6263120.31
259530,267680132,2979,8562,2024-03-01 00:14:42+07:00,4,,100000.48
578364,236475970,9718,10957,2023-12-01 00:58:40+07:00,7,-247.85,271985.29
328333,238791567,19034,7354,2023-12-10 07:18:03+07:00,1,4966.0,90534.8
301233,218758278,6583,15414,2023-10-23 07:08:31+07:00,1,8142.0,619134.15
34714,218758358,19108,11284,2023-10-23 07:08:43+07:00,1,10570.0,689389.32
198977,218793871,7868,825,2023-10-23 15:53:52+07:00,1,500000.0,1182772.35
117830,218758359,515,541,2023-10-23 07:08:44+07:00,1,20497.0,714396.96
183283,218758212,3533,6228,2023-10-23 07:08:22+07:00,1,39094.0,6536778.31
97850,218758269,2623,6240,2023-10-23 07:08:29+07:00,1,10010.0,948203.23
624235,218827218,11465,7639,2023-10-23 22:50:58+07:00,5,-50000.0,11670449.05
183285,218758386,11213,1734,2023-10-23 07:08:47+07:00,1,40323.0,235652.82
612377,218800392,2979,8562,2023-10-23 17:04:04+07:00,5,-50000.0,1900795.91
402226,218758025,1035,6672,2023-10-23 07:07:50+07:00,1,10779.0,529399.7
190517,218758453,1688,7977,2023-10-23 07:08:57+07:00,1,20218.0,793547.59
183280,218679335,18084,6376,2023-10-23 00:30:53+07:00,1,150000.0,4800599.39
465763,234139799,2297,7638,2023-12-01 00:17:52+07:00,7,-43.46,75827.13
465811,234377256,2979,8562,2023-12-01 00:21:52+07:00,7,-2745.26,4651217.24
515902,234160228,2346,9437,2023-12-01 00:18:16+07:00,7,-1299.39,2505372.43
516203,237084197,12429,10694,2023-12-01 01:09:28+07:00,2,33.74,89809.74
150285,227148790,11465,7639,2023-11-03 23:28:08+07:00,5,-16000.0,14353883.81
97120,227034898,11213,1734,2023-11-03 07:13:09+07:00,1,40323.0,358062.8
359260,227035639,19108,11284,2023-11-03 07:14:33+07:00,1,10570.0,807964.38
